production_id,production_time,shift,equipment_id,product_id,worker_id,production_qty
P016735,2026-07-23 20:53:00,야간,M04,PR02,W008,980
P016736,2026-01-08 11:27:00,주간,M02,PR01,W006,1122
P016737,2026-01-27 08:51:00,주간,M02,PR01,W004,1227
P016738,2026-09-05 11:10:00,주간,M02,PR03,W002,1298
P016739,2026-06-28 10:08:00,주간,M01,PR01,W001,1305
P016740,2026-08-16 20:31:00,야간,M04,PR01,W005,945
P016741,2026-04-16 14:03:00,주간,M04,PR03,W006,1010
P016742,2026-12-31 08:24:00,주간,M02,PR05,W003,1168
P016743,2026-05-05 00:03:00,야간,M03,PR04,W008,938
P016744,2026-03-27 09:23:00,주간,M01,PR05,W006,1426
P016745,2026-04-10 21:47:00,야간,M01,PR05,W010,1267
P016746,2026-04-12 16:09:00,주간,M03,PR01,W001,898
P016747,2026-09-15 20:09:00,야간,M03,PR05,W004,878
P016748,2026-03-31 05:56:00,야간,M01,PR01,W009,1341
P016749,2026-11-13 13:51:00,주간,M01,PR03,W002,1258
P016750,2026-11-23 08:37:00,주간,M01,PR03,W008,1390
P016751,2026-08-13 13:10:00,주간,M01,PR04,W010,1481
P016752,2026-12-26 09:55:00,주간,M04,PR04,W004,937
P016753,2026-08-14 12:26:00,주간,M01,PR05,W007,1273
P016754,2026-04-21 22:17:00,야간,M04,PR02,W006,927
P016755,2026-07-12 07:41:00,야간,M04,PR05,W003,1088
P016756,2026-12-21 12:28:00,주간,M03,PR02,W001,970
P016757,2026-12-01 07:34:00,야간,M04,PR01,W002,982
P016758,2026-01-21 23:57:00,야간,M04,PR01,W002,946
P016759,2026-06-24 17:22:00,주간,M03,PR04,W008,882
P016760,2026-11-09 17:45:00,주간,M05,PR05,W001,1271
P016761,2026-11-15 20:05:00,야간,M03,PR01,W003,890
P016762,2026-04-19 05:50:00,야간,M05,PR02,W001,1253
P016763,2026-03-05 17:23:00,주간,M05,PR01,W006,1151
P016764,2026-07-15 08:21:00,주간,M04,PR01,W005,953
P016765,2026-04-07 14:35:00,주간,M01,PR05,W003,1421
P016766,2026-12-08 17:52:00,주간,M03,PR03,W007,998
P016767,2026-08-15 01:39:00,야간,M03,PR02,W007,896
P016768,2026-06-09 10:13:00,주간,M01,PR04,W005,1453
P016769,2026-02-20 02:24:00,야간,M01,PR03,W006,1428
P016770,2026-10-09 05:19:00,야간,M04,PR05,W005,1077
P016771,2026-04-03 08:31:00,주간,M02,PR03,W001,1125
P016772,2026-06-03 00:25:00,야간,M02,PR04,W010,1035
P016773,2026-04-08 18:20:00,주간,M02,PR03,W006,1239
P016774,2026-07-04 07:20:00,야간,M02,PR04,W009,1109
P016775,2026-03-12 16:18:00,주간,M02,PR05,W001,1037
P016776,2026-05-26 12:14:00,주간,M04,PR02,W009,1004
P016777,2026-07-24 02:58:00,야간,M05,PR02,W002,1148
P016778,2026-11-24 04:37:00,야간,M05,PR01,W005,1049
P016779,2026-02-09 17:38:00,주간,M04,PR05,W010,1097
P016780,2026-12-26 22:27:00,야간,M04,PR03,W008,955
P016781,2026-05-16 22:33:00,야간,M02,PR01,W008,1179
P016782,2026-07-20 22:50:00,야간,M04,PR04,W003,947
P016783,2026-11-22 20:28:00,야간,M02,PR05,W008,1108
P016784,2026-11-27 05:53:00,야간,M04,PR04,W003,988
P016785,2026-10-18 21:28:00,야간,M05,PR02,W005,1056
P016786,2026-01-29 19:31:00,주간,M03,PR04,W009,964
P016787,2026-11-14 13:41:00,주간,M01,PR04,W006,1245
P016788,2026-12-22 07:01:00,야간,M01,PR03,W008,1293
P016789,2026-03-12 12:56:00,주간,M05,PR01,W002,1025
P016790,2026-02-21 12:19:00,주간,M02,PR02,W003,1231
P016791,2026-11-03 18:15:00,주간,M05,PR03,W003,1180
P016792,2026-05-10 17:24:00,주간,M02,PR02,W010,1192
P016793,2026-10-15 12:45:00,주간,M05,PR03,W010,1101
P016794,2026-09-25 22:48:00,야간,M03,PR01,W003,860
P016795,2026-08-23 12:07:00,주간,M03,PR01,W007,978
P016796,2026-01-03 18:39:00,주간,M03,PR03,W001,871
P016797,2026-06-10 21:51:00,야간,M04,PR05,W002,1003
P016798,2026-03-24 22:13:00,야간,M03,PR03,W010,989
P016799,2026-08-06 05:12:00,야간,M03,PR05,W008,863
P016800,2026-08-25 19:40:00,주간,M01,PR01,W006,1211
P016801,2026-10-10 18:46:00,주간,M02,PR02,W001,1231
P016802,2026-10-13 13:37:00,주간,M05,PR03,W003,1064
P016803,2026-02-17 12:09:00,주간,M01,PR02,W003,1303
P016804,2026-05-02 20:45:00,야간,M01,PR04,W006,1433
P016805,2026-05-05 16:38:00,주간,M05,PR01,W003,1080
P016806,2026-04-06 11:39:00,주간,M02,PR04,W007,1155
P016807,2026-05-08 01:03:00,야간,M04,PR04,W004,1008
P016808,2026-11-15 18:03:00,주간,M02,PR04,W008,1214
P016809,2026-03-20 15:01:00,주간,M04,PR04,W005,971
P016810,2026-12-28 18:05:00,주간,M01,PR05,W002,1372
P016811,2026-09-04 12:40:00,주간,M03,PR03,W001,876
P016812,2026-10-08 07:54:00,야간,M01,PR05,W002,1460
P016813,2026-09-14 11:58:00,주간,M02,PR04,W008,1267
P016814,2026-02-10 23:50:00,야간,M03,PR03,W003,984
P016815,2026-02-27 21:23:00,야간,M03,PR01,W006,866
P016816,2026-01-05 03:21:00,야간,M01,PR02,W006,1371
P016817,2026-05-28 20:00:00,야간,M04,PR03,W010,916
P016818,2026-05-19 00:58:00,야간,M02,PR03,W009,1055
P016819,2026-12-19 21:20:00,야간,M02,PR04,W010,1262
P016820,2026-08-24 20:45:00,야간,M04,PR02,W003,1011
P016821,2026-05-20 14:28:00,주간,M04,PR04,W004,1046
P016822,2026-07-15 16:34:00,주간,M02,PR02,W003,1110
P016823,2026-08-25 09:14:00,주간,M02,PR04,W007,1118
P016824,2026-11-20 10:38:00,주간,M05,PR04,W006,1252
P016825,2026-01-02 05:16:00,야간,M05,PR05,W004,1237
P016826,2026-04-12 20:37:00,야간,M03,PR04,W001,870
P016827,2026-06-09 15:10:00,주간,M03,PR02,W008,885
P016828,2026-05-29 20:42:00,야간,M01,PR04,W001,1498
P016829,2026-10-18 21:56:00,야간,M05,PR05,W004,1048
P016830,2026-03-30 01:43:00,야간,M03,PR02,W003,942
P016831,2026-06-16 17:49:00,주간,M04,PR02,W008,943
P016832,2026-03-17 01:21:00,야간,M01,PR03,W004,1348
P016833,2026-01-26 18:54:00,주간,M03,PR01,W005,895
P016834,2026-08-19 23:36:00,야간,M03,PR04,W003,862
P016835,2026-07-23 17:44:00,주간,M04,PR03,W010,922
P016836,2026-09-18 03:17:00,야간,M01,PR05,W006,1455
P016837,2026-10-23 08:03:00,주간,M04,PR03,W006,1087
P016838,2026-12-25 07:13:00,야간,M01,PR02,W006,1390
P016839,2026-03-31 20:08:00,야간,M04,PR01,W009,1038
P016840,2026-08-23 15:07:00,주간,M02,PR01,W003,1240
P016841,2026-12-26 15:34:00,주간,M05,PR05,W008,1056
P016842,2026-09-28 02:23:00,야간,M04,PR01,W004,1029
P016843,2026-10-22 00:59:00,야간,M02,PR02,W010,1257
P016844,2026-12-03 03:00:00,야간,M03,PR01,W005,950
P016845,2026-05-30 21:31:00,야간,M04,PR05,W009,981
P016846,2026-03-27 11:10:00,주간,M05,PR03,W006,1097
P016847,2026-08-17 21:41:00,야간,M03,PR03,W003,974
P016848,2026-05-17 01:05:00,야간,M01,PR01,W006,1307
P016849,2026-09-06 23:14:00,야간,M01,PR04,W005,1473
P016850,2026-01-01 04:45:00,야간,M01,PR02,W001,1319
P016851,2026-12-05 21:53:00,야간,M03,PR04,W008,893
P016852,2026-02-27 20:37:00,야간,M03,PR01,W003,882
P016853,2026-07-20 14:20:00,주간,M05,PR01,W002,1203
P016854,2026-02-09 21:42:00,야간,M05,PR05,W007,1184
P016855,2026-01-28 04:29:00,야간,M03,PR02,W002,938
P016856,2026-12-20 10:15:00,주간,M02,PR05,W002,1248
P016857,2026-05-16 03:30:00,야간,M04,PR03,W010,1063
P016858,2026-05-23 16:08:00,주간,M05,PR05,W005,1294
P016859,2026-08-07 09:36:00,주간,M03,PR01,W008,930
P016860,2026-04-08 04:41:00,야간,M04,PR05,W008,1020
P016861,2026-10-02 07:26:00,야간,M04,PR05,W002,974
P016862,2026-08-10 22:08:00,야간,M04,PR05,W001,1036
P016863,2026-09-18 08:17:00,주간,M05,PR03,W007,1234
P016864,2026-02-03 03:23:00,야간,M03,PR04,W002,985
P016865,2026-04-19 10:09:00,주간,M03,PR02,W007,911
P016866,2026-03-30 20:30:00,야간,M04,PR02,W002,995
P016867,2026-02-09 10:40:00,주간,M03,PR03,W002,939
P016868,2026-11-23 20:40:00,야간,M01,PR03,W006,1353
P016869,2026-12-02 09:56:00,주간,M03,PR05,W001,948
P016870,2026-08-10 22:20:00,야간,M05,PR03,W009,1033
P016871,2026-03-15 05:29:00,야간,M05,PR05,W008,1128
P016872,2026-03-24 22:16:00,야간,M04,PR05,W007,1068
P016873,2026-12-26 22:21:00,야간,M03,PR02,W007,864
P016874,2026-04-20 20:03:00,야간,M01,PR03,W004,1276
P016875,2026-04-26 08:03:00,주간,M01,PR05,W006,1253
P016876,2026-03-23 14:47:00,주간,M01,PR04,W006,1410
P016877,2026-06-05 19:53:00,주간,M04,PR05,W001,919
P016878,2026-06-01 08:47:00,주간,M01,PR05,W001,1489
P016879,2026-12-20 01:58:00,야간,M03,PR03,W002,903
P016880,2026-04-16 11:23:00,주간,M03,PR02,W010,940
P016881,2026-02-04 00:43:00,야간,M04,PR02,W004,935
P016882,2026-11-21 22:15:00,야간,M02,PR02,W005,1005
P016883,2026-04-04 14:04:00,주간,M01,PR02,W008,1211
P016884,2026-03-21 21:07:00,야간,M05,PR01,W003,1074
P016885,2026-04-08 18:06:00,주간,M05,PR05,W001,1153
P016886,2026-05-22 00:05:00,야간,M02,PR04,W003,1194
P016887,2026-09-07 00:42:00,야간,M05,PR05,W003,1076
P016888,2026-11-03 07:49:00,야간,M03,PR04,W002,998
P016889,2026-01-27 12:17:00,주간,M02,PR03,W004,1159
P016890,2026-12-08 06:50:00,야간,M02,PR03,W008,1273
P016891,2026-01-09 13:41:00,주간,M04,PR04,W001,1016
P016892,2026-02-23 16:47:00,주간,M05,PR04,W008,1109
P016893,2026-01-13 18:40:00,주간,M05,PR02,W009,1192
P016894,2026-03-04 19:16:00,주간,M02,PR03,W005,1049
P016895,2026-10-16 03:32:00,야간,M05,PR05,W002,1134
P016896,2026-12-04 04:24:00,야간,M02,PR01,W001,1258
P016897,2026-12-23 13:50:00,주간,M02,PR03,W003,1267
P016898,2026-02-27 22:52:00,야간,M01,PR05,W002,1285
P016899,2026-09-24 19:10:00,주간,M05,PR03,W009,1218
P016900,2026-10-28 01:21:00,야간,M02,PR03,W001,1223
P016901,2026-10-06 12:48:00,주간,M05,PR02,W001,1105
P016902,2026-08-27 10:08:00,주간,M03,PR04,W003,864
P016903,2026-10-30 02:20:00,야간,M02,PR03,W004,1160
P016904,2026-07-14 18:43:00,주간,M05,PR05,W002,1269
P016905,2026-01-30 03:09:00,야간,M05,PR05,W006,1059
P016906,2026-07-18 10:09:00,주간,M03,PR03,W001,887
P016907,2026-06-05 13:42:00,주간,M03,PR04,W009,853
P016908,2026-06-29 07:30:00,야간,M04,PR04,W002,1032
P016909,2026-04-10 08:37:00,주간,M01,PR05,W002,1477
P016910,2026-04-20 22:48:00,야간,M03,PR02,W001,975
P016911,2026-05-19 14:51:00,주간,M03,PR02,W004,909
P016912,2026-04-01 23:10:00,야간,M02,PR05,W010,1240
P016913,2026-07-23 00:03:00,야간,M02,PR02,W010,1012
P016914,2026-05-28 21:04:00,야간,M05,PR04,W001,1285
P016915,2026-12-27 21:52:00,야간,M05,PR01,W003,1005
P016916,2026-11-26 09:02:00,주간,M02,PR04,W001,1094
P016917,2026-01-17 22:25:00,야간,M04,PR05,W001,1040
P016918,2026-04-12 18:43:00,주간,M03,PR03,W003,929
P016919,2026-11-23 22:55:00,야간,M05,PR04,W010,1293
P016920,2026-11-29 14:28:00,주간,M03,PR02,W001,994
P016921,2026-01-17 02:41:00,야간,M03,PR04,W007,913
P016922,2026-11-23 06:13:00,야간,M01,PR01,W005,1274
P016923,2026-02-07 04:24:00,야간,M01,PR03,W009,1485
P016924,2026-11-27 13:41:00,주간,M02,PR04,W002,1023
P016925,2026-10-18 21:13:00,야간,M02,PR05,W003,1154
P016926,2026-05-02 13:41:00,주간,M01,PR02,W009,1306
P016927,2026-09-22 07:33:00,야간,M01,PR01,W005,1224
P016928,2026-04-27 19:26:00,주간,M04,PR02,W003,973
P016929,2026-03-16 22:22:00,야간,M04,PR02,W002,941
P016930,2026-06-11 16:12:00,주간,M03,PR04,W009,995
P016931,2026-10-20 19:05:00,주간,M04,PR02,W009,1009
P016932,2026-06-21 13:30:00,주간,M04,PR04,W004,918
P016933,2026-10-11 11:06:00,주간,M03,PR04,W005,932
P016934,2026-01-03 09:59:00,주간,M02,PR01,W007,1142
P016935,2026-10-02 03:37:00,야간,M03,PR03,W008,986
P016936,2026-09-24 12:27:00,주간,M01,PR02,W005,1231
P016937,2026-07-28 12:03:00,주간,M05,PR01,W010,1107
P016938,2026-05-21 21:17:00,야간,M01,PR03,W006,1500
P016939,2026-06-02 21:01:00,야간,M01,PR05,W009,1449
P016940,2026-11-03 23:29:00,야간,M04,PR05,W010,1031
P016941,2026-10-15 23:50:00,야간,M01,PR02,W004,1349
P016942,2026-10-03 00:59:00,야간,M03,PR03,W010,944
P016943,2026-10-08 17:44:00,주간,M02,PR01,W006,1244
P016944,2026-08-01 21:46:00,야간,M04,PR05,W005,1080
P016945,2026-01-24 12:43:00,주간,M02,PR03,W009,1129
P016946,2026-01-03 02:59:00,야간,M03,PR02,W007,925
P016947,2026-03-17 15:58:00,주간,M05,PR03,W002,1233
P016948,2026-09-20 20:43:00,야간,M02,PR03,W002,1276
P016949,2026-06-30 18:20:00,주간,M01,PR01,W007,1201
P016950,2026-05-02 02:11:00,야간,M01,PR02,W010,1459
P016951,2026-07-23 02:54:00,야간,M04,PR03,W002,968
P016952,2026-09-05 01:32:00,야간,M05,PR03,W010,1155
P016953,2026-12-31 22:21:00,야간,M05,PR04,W004,1064
P016954,2026-10-02 00:02:00,야간,M05,PR04,W009,1296
P016955,2026-10-18 20:55:00,야간,M04,PR05,W002,1075
P016956,2026-05-12 07:09:00,야간,M03,PR05,W005,980
P016957,2026-09-01 19:53:00,주간,M04,PR01,W003,1061
P016958,2026-05-09 10:11:00,주간,M05,PR01,W005,1300
P016959,2026-07-10 16:33:00,주간,M01,PR01,W001,1481
P016960,2026-08-31 19:58:00,주간,M04,PR01,W006,1058
P016961,2026-08-17 17:39:00,주간,M03,PR03,W009,911
P016962,2026-12-06 02:15:00,야간,M04,PR04,W005,1033
P016963,2026-07-30 13:25:00,주간,M03,PR01,W009,900
P016964,2026-11-30 19:31:00,주간,M03,PR04,W009,977
P016965,2026-09-12 08:40:00,주간,M02,PR02,W007,1234
P016966,2026-10-06 17:05:00,주간,M01,PR02,W008,1444
P016967,2026-10-25 00:54:00,야간,M05,PR03,W002,1200
P016968,2026-01-11 23:58:00,야간,M03,PR01,W003,872
P016969,2026-08-24 22:21:00,야간,M05,PR02,W009,1194
P016970,2026-03-11 20:21:00,야간,M04,PR04,W005,935
P016971,2026-07-14 12:18:00,주간,M04,PR05,W007,968
P016972,2026-09-01 11:26:00,주간,M04,PR05,W007,984
P016973,2026-07-01 07:10:00,야간,M02,PR05,W002,1275
P016974,2026-10-01 01:40:00,야간,M05,PR04,W006,1242
P016975,2026-12-23 17:31:00,주간,M02,PR03,W003,1239
P016976,2026-03-18 18:29:00,주간,M03,PR03,W003,952
P016977,2026-10-07 09:59:00,주간,M02,PR03,W003,1004
P016978,2026-01-21 18:50:00,주간,M02,PR02,W005,1041
P016979,2026-06-02 10:29:00,주간,M03,PR02,W005,900
P016980,2026-05-06 13:22:00,주간,M04,PR04,W008,1034
P016981,2026-08-27 17:08:00,주간,M02,PR05,W005,1275
P016982,2026-10-23 13:22:00,주간,M03,PR04,W008,858
P016983,2026-02-22 22:37:00,야간,M02,PR05,W006,1136
P016984,2026-04-24 17:48:00,주간,M03,PR05,W008,903
P016985,2026-08-30 08:26:00,주간,M01,PR04,W007,1494
P016986,2026-02-13 16:58:00,주간,M05,PR05,W003,1170
P016987,2026-11-22 08:27:00,주간,M05,PR02,W008,1097
P016988,2026-07-23 19:13:00,주간,M03,PR04,W007,899
P016989,2026-09-11 13:57:00,주간,M04,PR04,W009,1089
P016990,2026-03-16 00:37:00,야간,M05,PR04,W008,1242
P016991,2026-08-22 08:15:00,주간,M04,PR01,W008,930
P016992,2026-11-25 21:13:00,야간,M03,PR05,W002,991
P016993,2026-09-20 20:05:00,야간,M05,PR05,W005,1076
P016994,2026-02-12 00:43:00,야간,M01,PR04,W003,1414
P016995,2026-08-12 11:45:00,주간,M04,PR03,W003,956
P016996,2026-05-30 15:45:00,주간,M01,PR03,W008,1270
P016997,2026-03-19 22:49:00,야간,M05,PR05,W002,1227
P016998,2026-08-06 20:36:00,야간,M01,PR03,W001,1395
P016999,2026-08-10 19:05:00,주간,M03,PR02,W003,927
P017000,2026-07-19 07:26:00,야간,M02,PR04,W003,1173
P017001,2026-08-28 13:56:00,주간,M02,PR03,W001,1160
P017002,2026-09-18 07:20:00,야간,M03,PR03,W008,949
P017003,2026-06-10 07:14:00,야간,M03,PR03,W001,858
P017004,2026-11-29 20:46:00,야간,M04,PR01,W003,1096
P017005,2026-12-08 02:21:00,야간,M01,PR03,W009,1461
P017006,2026-12-31 10:43:00,주간,M03,PR05,W007,931
P017007,2026-04-28 16:53:00,주간,M03,PR01,W005,945
P017008,2026-10-18 20:07:00,야간,M03,PR04,W005,980
P017009,2026-07-28 04:59:00,야간,M03,PR01,W008,944
P017010,2026-06-12 21:02:00,야간,M03,PR05,W009,900
P017011,2026-10-15 18:32:00,주간,M04,PR02,W002,1054
P017012,2026-03-26 06:56:00,야간,M03,PR05,W004,888
P017013,2026-11-20 23:15:00,야간,M01,PR05,W010,1474
P017014,2026-02-06 04:55:00,야간,M03,PR01,W008,990
P017015,2026-07-10 11:59:00,주간,M02,PR04,W004,1037
P017016,2026-08-12 16:59:00,주간,M03,PR04,W004,935
P017017,2026-11-04 16:07:00,주간,M05,PR01,W003,1089
P017018,2026-06-11 05:05:00,야간,M05,PR04,W008,1144
P017019,2026-07-09 17:50:00,주간,M02,PR03,W007,1281
P017020,2026-07-03 09:33:00,주간,M01,PR02,W008,1500
P017021,2026-07-07 08:20:00,주간,M01,PR04,W007,1481
P017022,2026-02-10 02:26:00,야간,M02,PR04,W008,1099
P017023,2026-07-19 16:18:00,주간,M03,PR04,W007,967
P017024,2026-12-23 00:15:00,야간,M01,PR01,W001,1385
P017025,2026-09-24 14:56:00,주간,M05,PR05,W010,1173
P017026,2026-11-18 08:29:00,주간,M05,PR05,W009,1234
P017027,2026-02-17 10:17:00,주간,M05,PR04,W002,1173
P017028,2026-06-15 17:23:00,주간,M03,PR02,W003,882
P017029,2026-06-16 06:23:00,야간,M05,PR03,W004,1205
P017030,2026-11-09 11:56:00,주간,M01,PR01,W008,1347
P017031,2026-02-13 23:04:00,야간,M02,PR03,W001,1104
P017032,2026-03-30 04:39:00,야간,M01,PR03,W008,1201
P017033,2026-11-28 04:20:00,야간,M04,PR01,W003,1082
P017034,2026-07-14 08:40:00,주간,M03,PR01,W005,895
P017035,2026-04-22 08:41:00,주간,M05,PR05,W009,1050
P017036,2026-09-15 08:25:00,주간,M05,PR01,W006,1043
P017037,2026-09-13 21:43:00,야간,M04,PR03,W002,1041
P017038,2026-04-29 22:17:00,야간,M02,PR02,W009,1221
P017039,2026-05-02 17:43:00,주간,M03,PR05,W005,932
P017040,2026-03-29 04:52:00,야간,M05,PR04,W002,1046
P017041,2026-05-22 07:01:00,야간,M03,PR01,W001,966
P017042,2026-12-12 20:57:00,야간,M02,PR02,W007,1088
P017043,2026-12-04 10:08:00,주간,M05,PR04,W010,1035
P017044,2026-05-06 16:57:00,주간,M05,PR01,W001,1131
P017045,2026-10-11 22:08:00,야간,M05,PR05,W010,1059
P017046,2026-08-18 16:15:00,주간,M05,PR05,W009,1202
P017047,2026-02-21 08:01:00,주간,M05,PR02,W009,1299
P017048,2026-08-13 11:11:00,주간,M01,PR04,W010,1303
P017049,2026-12-14 19:30:00,주간,M05,PR05,W008,1064
P017050,2026-10-07 17:04:00,주간,M02,PR05,W001,1131
P017051,2026-09-01 13:56:00,주간,M01,PR05,W007,1299
P017052,2026-10-21 00:05:00,야간,M04,PR05,W003,938
P017053,2026-02-13 13:22:00,주간,M02,PR04,W003,1149
P017054,2026-11-25 13:23:00,주간,M05,PR03,W004,1023
P017055,2026-03-31 15:49:00,주간,M01,PR05,W007,1240
P017056,2026-08-03 16:34:00,주간,M02,PR02,W003,1230
P017057,2026-10-14 04:39:00,야간,M05,PR01,W004,1152
P017058,2026-02-21 08:48:00,주간,M02,PR01,W009,1198
P017059,2026-02-22 23:59:00,야간,M03,PR02,W001,892
P017060,2026-03-27 06:11:00,야간,M01,PR01,W001,1272
P017061,2026-11-05 23:31:00,야간,M01,PR03,W010,1225
P017062,2026-01-04 01:29:00,야간,M05,PR03,W007,1003
P017063,2026-07-18 19:35:00,주간,M01,PR05,W009,1263
P017064,2026-11-24 15:35:00,주간,M02,PR02,W008,1266
P017065,2026-04-01 04:53:00,야간,M03,PR02,W003,949
P017066,2026-11-12 04:39:00,야간,M05,PR03,W007,1155
P017067,2026-02-23 01:45:00,야간,M01,PR02,W005,1423
P017068,2026-11-02 08:57:00,주간,M02,PR04,W009,1273
P017069,2026-05-29 01:33:00,야간,M03,PR05,W001,935
P017070,2026-07-31 04:31:00,야간,M03,PR03,W007,929
P017071,2026-04-04 02:01:00,야간,M01,PR05,W003,1268
P017072,2026-10-22 15:39:00,주간,M02,PR03,W003,1008
P017073,2026-10-02 01:02:00,야간,M02,PR05,W004,1226
P017074,2026-12-22 21:51:00,야간,M02,PR02,W006,1042
P017075,2026-09-05 11:12:00,주간,M05,PR03,W003,1253
P017076,2026-05-24 17:53:00,주간,M05,PR04,W007,1115
P017077,2026-12-22 17:47:00,주간,M03,PR05,W004,927
P017078,2026-05-03 14:36:00,주간,M05,PR02,W005,1090
P017079,2026-03-18 23:14:00,야간,M04,PR01,W005,1035
P017080,2026-09-04 10:38:00,주간,M02,PR01,W004,1045
P017081,2026-02-01 12:08:00,주간,M04,PR05,W002,904
P017082,2026-08-24 05:59:00,야간,M01,PR03,W008,1216
P017083,2026-08-30 18:00:00,주간,M01,PR01,W002,1295
P017084,2026-08-23 10:01:00,주간,M05,PR05,W006,1062
P017085,2026-12-24 12:51:00,주간,M02,PR05,W010,1101
P017086,2026-09-07 21:13:00,야간,M03,PR03,W008,854
P017087,2026-07-10 09:03:00,주간,M03,PR05,W005,871
P017088,2026-08-20 04:02:00,야간,M03,PR03,W002,915
P017089,2026-02-15 23:21:00,야간,M04,PR03,W004,1036
P017090,2026-01-08 21:02:00,야간,M04,PR03,W006,910
P017091,2026-06-16 03:10:00,야간,M02,PR03,W010,1121
P017092,2026-03-21 15:48:00,주간,M05,PR05,W008,1271
P017093,2026-05-06 05:18:00,야간,M03,PR01,W003,855
P017094,2026-03-21 14:32:00,주간,M04,PR03,W010,1042
P017095,2026-03-24 21:24:00,야간,M02,PR01,W003,1222
P017096,2026-09-08 17:23:00,주간,M05,PR02,W008,1248
P017097,2026-10-13 15:47:00,주간,M01,PR03,W010,1271
P017098,2026-12-23 09:32:00,주간,M01,PR05,W007,1387
P017099,2026-09-23 10:19:00,주간,M04,PR05,W010,937
P017100,2026-04-05 05:25:00,야간,M01,PR01,W004,1401
P017101,2026-06-17 15:10:00,주간,M03,PR02,W007,876
P017102,2026-05-29 20:15:00,야간,M04,PR02,W005,951
P017103,2026-08-29 15:52:00,주간,M05,PR05,W009,1265
P017104,2026-10-14 19:44:00,주간,M02,PR01,W001,1019
P017105,2026-09-25 18:01:00,주간,M05,PR01,W002,1166
P017106,2026-05-25 18:37:00,주간,M02,PR05,W002,1185
P017107,2026-11-13 23:43:00,야간,M05,PR02,W008,1133
P017108,2026-01-20 11:08:00,주간,M03,PR03,W008,952
P017109,2026-05-30 10:44:00,주간,M02,PR04,W009,1282
P017110,2026-03-05 16:33:00,주간,M01,PR03,W005,1475
P017111,2026-03-16 10:51:00,주간,M04,PR03,W008,1057
P017112,2026-03-12 20:00:00,야간,M03,PR03,W001,918
P017113,2026-02-28 00:52:00,야간,M05,PR01,W010,1096
P017114,2026-06-27 05:51:00,야간,M02,PR03,W003,1043
P017115,2026-01-09 21:35:00,야간,M03,PR05,W003,932
P017116,2026-03-11 21:21:00,야간,M02,PR03,W003,1226
P017117,2026-11-23 17:11:00,주간,M03,PR01,W005,873
P017118,2026-06-13 23:30:00,야간,M02,PR02,W006,1113
P017119,2026-09-05 02:42:00,야간,M02,PR05,W004,1157
P017120,2026-03-18 00:41:00,야간,M03,PR01,W004,977
P017121,2026-08-27 06:52:00,야간,M01,PR04,W007,1239
P017122,2026-01-04 08:22:00,주간,M02,PR03,W002,1186
P017123,2026-01-17 21:03:00,야간,M05,PR04,W003,1030
P017124,2026-02-01 23:37:00,야간,M05,PR02,W009,1198
P017125,2026-11-07 22:03:00,야간,M02,PR04,W008,1020
P017126,2026-12-17 10:32:00,주간,M02,PR01,W002,1253
P017127,2026-06-25 18:32:00,주간,M01,PR03,W009,1374
P017128,2026-09-16 09:46:00,주간,M05,PR05,W009,1199
P017129,2026-08-05 20:05:00,야간,M05,PR03,W006,1294
P017130,2026-10-21 23:39:00,야간,M01,PR04,W004,1319
P017131,2026-03-30 08:42:00,주간,M05,PR03,W004,1212
