quality_id,production_id,inspection_time,inspector,inspection_result,defect_type,defect_qty,defect_rate,defect_cause
Q013875,P013875,2026-10-24 21:49:00,검사원B,합격,없음,0,0.0,정상
Q013876,P013876,2026-08-03 21:20:00,검사원B,합격,없음,0,0.0,정상
Q013877,P013877,2026-07-09 23:04:00,검사원A,불합격,치수불량,22,2.32,설비 진동
Q013878,P013878,2026-09-07 14:43:00,검사원A,합격,없음,0,0.0,정상
Q013879,P013879,2026-05-01 09:08:00,검사원B,합격,없음,0,0.0,정상
Q013880,P013880,2026-10-29 02:31:00,검사원B,합격,없음,0,0.0,정상
Q013881,P013881,2026-03-12 08:53:00,검사원A,합격,없음,0,0.0,정상
Q013882,P013882,2026-07-16 19:50:00,검사원C,합격,없음,0,0.0,정상
Q013883,P013883,2026-12-07 11:31:00,검사원B,합격,없음,0,0.0,정상
Q013884,P013884,2026-10-28 12:37:00,검사원C,합격,없음,0,0.0,정상
Q013885,P013885,2026-11-25 00:23:00,검사원A,합격,없음,0,0.0,정상
Q013886,P013886,2026-07-19 01:50:00,검사원B,합격,없음,0,0.0,정상
Q013887,P013887,2026-05-01 09:58:00,검사원C,합격,없음,0,0.0,정상
Q013888,P013888,2026-06-03 21:46:00,검사원C,합격,없음,0,0.0,정상
Q013889,P013889,2026-03-31 04:20:00,검사원C,합격,없음,0,0.0,정상
Q013890,P013890,2026-12-01 05:21:00,검사원B,합격,없음,0,0.0,정상
Q013891,P013891,2026-07-04 23:39:00,검사원C,합격,없음,0,0.0,정상
Q013892,P013892,2026-02-23 21:13:00,검사원A,합격,없음,0,0.0,정상
Q013893,P013893,2026-09-02 06:47:00,검사원C,합격,없음,0,0.0,정상
Q013894,P013894,2026-04-13 00:21:00,검사원A,합격,없음,0,0.0,정상
Q013895,P013895,2026-10-11 02:19:00,검사원B,합격,없음,0,0.0,정상
Q013896,P013896,2026-02-27 11:32:00,검사원C,합격,없음,0,0.0,정상
Q013897,P013897,2026-08-01 18:27:00,검사원B,합격,없음,0,0.0,정상
Q013898,P013898,2026-09-08 04:15:00,검사원A,합격,없음,0,0.0,정상
Q013899,P013899,2026-05-26 04:42:00,검사원A,합격,없음,0,0.0,정상
Q013900,P013900,2026-12-02 16:22:00,검사원A,합격,없음,0,0.0,정상
Q013901,P013901,2026-01-13 15:14:00,검사원A,불합격,치수불량,16,1.73,설비 진동
Q013902,P013902,2026-09-11 20:12:00,검사원C,합격,없음,0,0.0,정상
Q013903,P013903,2026-11-01 18:29:00,검사원B,합격,없음,0,0.0,정상
Q013904,P013904,2026-11-16 17:48:00,검사원B,합격,없음,0,0.0,정상
Q013905,P013905,2026-10-17 11:58:00,검사원A,합격,없음,0,0.0,정상
Q013906,P013906,2026-06-27 23:48:00,검사원C,합격,없음,0,0.0,정상
Q013907,P013907,2026-03-24 19:59:00,검사원C,합격,없음,0,0.0,정상
Q013908,P013908,2026-10-08 19:07:00,검사원B,합격,없음,0,0.0,정상
Q013909,P013909,2026-04-18 15:29:00,검사원B,합격,없음,0,0.0,정상
Q013910,P013910,2026-07-28 13:29:00,검사원A,합격,없음,0,0.0,정상
Q013911,P013911,2026-08-06 00:27:00,검사원B,합격,없음,0,0.0,정상
Q013912,P013912,2026-05-16 11:35:00,검사원C,합격,없음,0,0.0,정상
Q013913,P013913,2026-12-17 23:50:00,검사원C,합격,없음,0,0.0,정상
Q013914,P013914,2026-03-17 14:54:00,검사원B,합격,없음,0,0.0,정상
Q013915,P013915,2026-05-17 09:57:00,검사원C,합격,없음,0,0.0,정상
Q013916,P013916,2026-08-22 01:13:00,검사원C,합격,없음,0,0.0,정상
Q013917,P013917,2026-07-20 17:28:00,검사원C,합격,없음,0,0.0,정상
Q013918,P013918,2026-10-17 05:26:00,검사원A,합격,없음,0,0.0,정상
Q013919,P013919,2026-04-06 12:34:00,검사원A,합격,없음,0,0.0,정상
Q013920,P013920,2026-02-18 22:02:00,검사원B,합격,없음,0,0.0,정상
Q013921,P013921,2026-09-09 19:21:00,검사원A,합격,없음,0,0.0,정상
Q013922,P013922,2026-10-07 10:56:00,검사원B,합격,없음,0,0.0,정상
Q013923,P013923,2026-06-11 15:53:00,검사원A,합격,없음,0,0.0,정상
Q013924,P013924,2026-08-06 06:55:00,검사원B,합격,없음,0,0.0,정상
Q013925,P013925,2026-10-04 23:05:00,검사원B,합격,없음,0,0.0,정상
Q013926,P013926,2026-09-30 19:25:00,검사원B,합격,없음,0,0.0,정상
Q013927,P013927,2026-02-04 05:09:00,검사원B,합격,없음,0,0.0,정상
Q013928,P013928,2026-12-08 05:59:00,검사원B,합격,없음,0,0.0,정상
Q013929,P013929,2026-05-28 00:05:00,검사원C,합격,없음,0,0.0,정상
Q013930,P013930,2026-11-16 10:58:00,검사원B,합격,없음,0,0.0,정상
Q013931,P013931,2026-01-24 02:22:00,검사원A,합격,없음,0,0.0,정상
Q013932,P013932,2026-08-28 12:37:00,검사원B,합격,없음,0,0.0,정상
Q013933,P013933,2026-04-15 19:43:00,검사원B,합격,없음,0,0.0,정상
Q013934,P013934,2026-07-09 14:08:00,검사원B,합격,없음,0,0.0,정상
Q013935,P013935,2026-01-22 15:09:00,검사원B,합격,없음,0,0.0,정상
Q013936,P013936,2026-10-23 10:52:00,검사원A,합격,없음,0,0.0,정상
Q013937,P013937,2026-07-20 00:18:00,검사원C,합격,없음,0,0.0,정상
Q013938,P013938,2026-08-23 20:49:00,검사원A,합격,없음,0,0.0,정상
Q013939,P013939,2026-10-18 13:51:00,검사원A,합격,없음,0,0.0,정상
Q013940,P013940,2026-05-12 13:44:00,검사원A,합격,없음,0,0.0,정상
Q013941,P013941,2026-04-09 03:51:00,검사원C,합격,없음,0,0.0,정상
Q013942,P013942,2026-04-06 20:43:00,검사원C,합격,없음,0,0.0,정상
Q013943,P013943,2026-05-16 17:11:00,검사원A,합격,없음,0,0.0,정상
Q013944,P013944,2026-09-28 01:36:00,검사원C,합격,없음,0,0.0,정상
Q013945,P013945,2026-01-04 21:01:00,검사원A,합격,없음,0,0.0,정상
Q013946,P013946,2026-12-25 13:38:00,검사원C,합격,없음,0,0.0,정상
Q013947,P013947,2026-12-03 23:20:00,검사원B,합격,없음,0,0.0,정상
Q013948,P013948,2026-09-27 12:10:00,검사원B,합격,없음,0,0.0,정상
Q013949,P013949,2026-04-12 08:08:00,검사원B,합격,없음,0,0.0,정상
Q013950,P013950,2026-09-07 03:16:00,검사원C,합격,없음,0,0.0,정상
Q013951,P013951,2026-08-26 13:41:00,검사원A,합격,없음,0,0.0,정상
Q013952,P013952,2026-01-31 13:09:00,검사원A,합격,없음,0,0.0,정상
Q013953,P013953,2026-04-13 21:28:00,검사원A,합격,없음,0,0.0,정상
Q013954,P013954,2026-05-04 18:05:00,검사원B,합격,없음,0,0.0,정상
Q013955,P013955,2026-10-26 13:12:00,검사원C,합격,없음,0,0.0,정상
Q013956,P013956,2026-07-15 17:26:00,검사원B,합격,없음,0,0.0,정상
Q013957,P013957,2026-07-11 16:29:00,검사원B,합격,없음,0,0.0,정상
Q013958,P013958,2026-11-28 05:56:00,검사원B,합격,없음,0,0.0,정상
Q013959,P013959,2026-09-13 04:19:00,검사원B,합격,없음,0,0.0,정상
Q013960,P013960,2026-01-16 23:33:00,검사원C,합격,없음,0,0.0,정상
Q013961,P013961,2026-11-17 19:47:00,검사원C,합격,없음,0,0.0,정상
Q013962,P013962,2026-09-11 09:33:00,검사원A,합격,없음,0,0.0,정상
Q013963,P013963,2026-11-21 18:20:00,검사원A,합격,없음,0,0.0,정상
Q013964,P013964,2026-04-23 09:14:00,검사원C,합격,없음,0,0.0,정상
Q013965,P013965,2026-04-17 08:41:00,검사원C,합격,없음,0,0.0,정상
Q013966,P013966,2026-11-15 21:17:00,검사원B,합격,없음,0,0.0,정상
Q013967,P013967,2026-05-01 12:50:00,검사원A,합격,없음,0,0.0,정상
Q013968,P013968,2026-04-29 12:19:00,검사원C,합격,없음,0,0.0,정상
Q013969,P013969,2026-12-18 00:10:00,검사원C,합격,없음,0,0.0,정상
Q013970,P013970,2026-08-03 04:33:00,검사원C,합격,없음,0,0.0,정상
Q013971,P013971,2026-09-02 20:36:00,검사원A,합격,없음,0,0.0,정상
Q013972,P013972,2026-08-31 10:09:00,검사원B,합격,없음,0,0.0,정상
Q013973,P013973,2026-03-17 00:04:00,검사원C,불합격,치수불량,9,0.71,설비 진동
Q013974,P013974,2026-07-07 10:21:00,검사원A,합격,없음,0,0.0,정상
Q013975,P013975,2026-05-25 21:59:00,검사원A,합격,없음,0,0.0,정상
Q013976,P013976,2026-01-02 11:41:00,검사원A,합격,없음,0,0.0,정상
Q013977,P013977,2026-04-10 04:29:00,검사원B,합격,없음,0,0.0,정상
Q013978,P013978,2026-01-23 10:13:00,검사원A,합격,없음,0,0.0,정상
Q013979,P013979,2026-08-02 18:52:00,검사원B,합격,없음,0,0.0,정상
Q013980,P013980,2026-04-13 16:40:00,검사원C,불합격,변형,3,0.26,온도 이상
Q013981,P013981,2026-01-15 11:34:00,검사원A,합격,없음,0,0.0,정상
Q013982,P013982,2026-05-17 12:13:00,검사원C,합격,없음,0,0.0,정상
Q013983,P013983,2026-04-06 17:47:00,검사원A,합격,없음,0,0.0,정상
Q013984,P013984,2026-12-05 16:43:00,검사원C,합격,없음,0,0.0,정상
Q013985,P013985,2026-04-11 05:24:00,검사원C,합격,없음,0,0.0,정상
Q013986,P013986,2026-05-12 10:23:00,검사원B,합격,없음,0,0.0,정상
Q013987,P013987,2026-07-29 07:21:00,검사원B,합격,없음,0,0.0,정상
Q013988,P013988,2026-03-19 17:58:00,검사원B,합격,없음,0,0.0,정상
Q013989,P013989,2026-10-13 17:18:00,검사원C,합격,없음,0,0.0,정상
Q013990,P013990,2026-09-24 15:30:00,검사원C,합격,없음,0,0.0,정상
Q013991,P013991,2026-09-24 13:57:00,검사원C,합격,없음,0,0.0,정상
Q013992,P013992,2026-11-24 22:40:00,검사원A,합격,없음,0,0.0,정상
Q013993,P013993,2026-10-24 17:44:00,검사원A,합격,없음,0,0.0,정상
Q013994,P013994,2026-02-14 11:23:00,검사원C,합격,없음,0,0.0,정상
Q013995,P013995,2026-11-27 22:17:00,검사원A,합격,없음,0,0.0,정상
Q013996,P013996,2026-06-18 23:44:00,검사원A,불합격,균열,25,2.85,금형 이상
Q013997,P013997,2026-09-17 13:26:00,검사원B,합격,없음,0,0.0,정상
Q013998,P013998,2026-05-13 14:04:00,검사원A,합격,없음,0,0.0,정상
Q013999,P013999,2026-10-02 10:45:00,검사원B,합격,없음,0,0.0,정상
Q014000,P014000,2026-07-31 21:47:00,검사원A,합격,없음,0,0.0,정상
Q014001,P014001,2026-01-29 21:33:00,검사원B,합격,없음,0,0.0,정상
Q014002,P014002,2026-07-16 09:32:00,검사원B,합격,없음,0,0.0,정상
Q014003,P014003,2026-09-06 00:37:00,검사원A,합격,없음,0,0.0,정상
Q014004,P014004,2026-05-03 07:55:00,검사원B,합격,없음,0,0.0,정상
Q014005,P014005,2026-04-02 05:00:00,검사원A,합격,없음,0,0.0,정상
Q014006,P014006,2026-06-23 13:48:00,검사원B,합격,없음,0,0.0,정상
Q014007,P014007,2026-02-02 05:28:00,검사원A,합격,없음,0,0.0,정상
Q014008,P014008,2026-02-25 20:03:00,검사원B,합격,없음,0,0.0,정상
Q014009,P014009,2026-03-11 10:43:00,검사원C,합격,없음,0,0.0,정상
Q014010,P014010,2026-03-23 23:47:00,검사원A,합격,없음,0,0.0,정상
Q014011,P014011,2026-11-22 14:13:00,검사원B,합격,없음,0,0.0,정상
Q014012,P014012,2026-10-15 23:07:00,검사원B,합격,없음,0,0.0,정상
Q014013,P014013,2026-11-06 16:58:00,검사원A,합격,없음,0,0.0,정상
Q014014,P014014,2026-01-08 22:28:00,검사원C,합격,없음,0,0.0,정상
Q014015,P014015,2026-04-30 22:38:00,검사원B,합격,없음,0,0.0,정상
Q014016,P014016,2026-03-31 17:55:00,검사원C,합격,없음,0,0.0,정상
Q014017,P014017,2026-01-21 20:47:00,검사원A,합격,없음,0,0.0,정상
Q014018,P014018,2026-11-09 09:43:00,검사원B,합격,없음,0,0.0,정상
Q014019,P014019,2026-09-01 22:25:00,검사원B,합격,없음,0,0.0,정상
Q014020,P014020,2026-03-25 17:12:00,검사원A,합격,없음,0,0.0,정상
Q014021,P014021,2026-11-19 19:32:00,검사원C,합격,없음,0,0.0,정상
Q014022,P014022,2026-06-30 10:08:00,검사원B,합격,없음,0,0.0,정상
Q014023,P014023,2026-03-20 22:10:00,검사원C,합격,없음,0,0.0,정상
Q014024,P014024,2026-02-14 16:08:00,검사원B,합격,없음,0,0.0,정상
Q014025,P014025,2026-05-10 21:36:00,검사원B,합격,없음,0,0.0,정상
Q014026,P014026,2026-02-16 13:11:00,검사원C,합격,없음,0,0.0,정상
Q014027,P014027,2026-05-27 21:39:00,검사원A,합격,없음,0,0.0,정상
Q014028,P014028,2026-06-02 02:07:00,검사원C,합격,없음,0,0.0,정상
Q014029,P014029,2026-10-01 16:53:00,검사원A,합격,없음,0,0.0,정상
Q014030,P014030,2026-01-26 15:46:00,검사원A,합격,없음,0,0.0,정상
Q014031,P014031,2026-01-06 17:25:00,검사원B,합격,없음,0,0.0,정상
Q014032,P014032,2026-04-17 10:46:00,검사원A,합격,없음,0,0.0,정상
Q014033,P014033,2026-06-16 04:31:00,검사원C,합격,없음,0,0.0,정상
Q014034,P014034,2026-09-02 00:20:00,검사원A,합격,없음,0,0.0,정상
Q014035,P014035,2026-12-02 12:10:00,검사원B,합격,없음,0,0.0,정상
Q014036,P014036,2026-05-24 23:52:00,검사원C,합격,없음,0,0.0,정상
Q014037,P014037,2026-07-22 04:44:00,검사원B,합격,없음,0,0.0,정상
Q014038,P014038,2026-11-14 21:38:00,검사원A,불합격,스크래치,29,3.19,설비 마모
Q014039,P014039,2026-03-25 22:07:00,검사원B,합격,없음,0,0.0,정상
Q014040,P014040,2026-05-09 04:01:00,검사원A,합격,없음,0,0.0,정상
Q014041,P014041,2026-07-20 00:34:00,검사원A,합격,없음,0,0.0,정상
Q014042,P014042,2026-01-15 15:31:00,검사원A,합격,없음,0,0.0,정상
Q014043,P014043,2026-01-01 06:53:00,검사원B,합격,없음,0,0.0,정상
Q014044,P014044,2026-09-25 23:21:00,검사원B,불합격,균열,4,0.35,금형 이상
Q014045,P014045,2026-10-17 14:52:00,검사원B,합격,없음,0,0.0,정상
Q014046,P014046,2026-04-14 20:18:00,검사원C,합격,없음,0,0.0,정상
Q014047,P014047,2026-09-25 04:41:00,검사원A,합격,없음,0,0.0,정상
Q014048,P014048,2026-06-11 18:10:00,검사원C,합격,없음,0,0.0,정상
Q014049,P014049,2026-08-02 18:40:00,검사원C,합격,없음,0,0.0,정상
Q014050,P014050,2026-08-30 10:58:00,검사원B,합격,없음,0,0.0,정상
Q014051,P014051,2026-02-16 15:53:00,검사원C,합격,없음,0,0.0,정상
Q014052,P014052,2026-02-23 13:03:00,검사원C,합격,없음,0,0.0,정상
Q014053,P014053,2026-09-27 12:03:00,검사원B,불합격,오염,5,0.34,작업환경
Q014054,P014054,2026-06-30 10:11:00,검사원A,합격,없음,0,0.0,정상
Q014055,P014055,2026-05-06 06:22:00,검사원C,합격,없음,0,0.0,정상
Q014056,P014056,2026-11-11 20:31:00,검사원C,합격,없음,0,0.0,정상
Q014057,P014057,2026-09-15 17:50:00,검사원B,합격,없음,0,0.0,정상
Q014058,P014058,2026-06-19 20:05:00,검사원C,합격,없음,0,0.0,정상
Q014059,P014059,2026-11-01 03:29:00,검사원B,불합격,스크래치,26,2.71,설비 마모
Q014060,P014060,2026-06-07 03:46:00,검사원B,합격,없음,0,0.0,정상
Q014061,P014061,2026-10-01 18:12:00,검사원C,합격,없음,0,0.0,정상
Q014062,P014062,2026-11-28 13:29:00,검사원A,합격,없음,0,0.0,정상
Q014063,P014063,2026-04-17 06:11:00,검사원B,합격,없음,0,0.0,정상
Q014064,P014064,2026-12-12 16:40:00,검사원A,합격,없음,0,0.0,정상
Q014065,P014065,2026-12-09 11:05:00,검사원C,합격,없음,0,0.0,정상
Q014066,P014066,2026-01-01 14:26:00,검사원C,합격,없음,0,0.0,정상
Q014067,P014067,2026-08-15 01:40:00,검사원B,불합격,치수불량,9,0.88,설비 진동
Q014068,P014068,2026-03-31 04:42:00,검사원B,합격,없음,0,0.0,정상
Q014069,P014069,2026-02-21 02:10:00,검사원B,합격,없음,0,0.0,정상
Q014070,P014070,2026-06-09 08:49:00,검사원A,합격,없음,0,0.0,정상
Q014071,P014071,2026-03-26 15:16:00,검사원B,합격,없음,0,0.0,정상
Q014072,P014072,2026-04-27 20:36:00,검사원B,합격,없음,0,0.0,정상
Q014073,P014073,2026-01-29 19:32:00,검사원B,합격,없음,0,0.0,정상
Q014074,P014074,2026-01-03 22:26:00,검사원B,합격,없음,0,0.0,정상
Q014075,P014075,2026-07-13 18:08:00,검사원C,불합격,스크래치,24,2.69,설비 마모
Q014076,P014076,2026-09-14 23:44:00,검사원C,합격,없음,0,0.0,정상
Q014077,P014077,2026-03-07 01:04:00,검사원B,합격,없음,0,0.0,정상
Q014078,P014078,2026-08-08 18:48:00,검사원A,합격,없음,0,0.0,정상
Q014079,P014079,2026-08-05 21:27:00,검사원B,합격,없음,0,0.0,정상
Q014080,P014080,2026-09-14 23:05:00,검사원A,합격,없음,0,0.0,정상
Q014081,P014081,2026-11-03 14:18:00,검사원A,합격,없음,0,0.0,정상
Q014082,P014082,2026-03-31 20:29:00,검사원B,합격,없음,0,0.0,정상
Q014083,P014083,2026-12-22 03:37:00,검사원A,합격,없음,0,0.0,정상
Q014084,P014084,2026-05-13 17:50:00,검사원B,불합격,오염,6,0.56,작업환경
Q014085,P014085,2026-06-06 00:39:00,검사원B,합격,없음,0,0.0,정상
Q014086,P014086,2026-08-13 23:51:00,검사원C,합격,없음,0,0.0,정상
Q014087,P014087,2026-10-01 00:32:00,검사원A,합격,없음,0,0.0,정상
Q014088,P014088,2026-07-15 09:36:00,검사원B,합격,없음,0,0.0,정상
Q014089,P014089,2026-11-27 11:34:00,검사원C,합격,없음,0,0.0,정상
Q014090,P014090,2026-03-22 14:09:00,검사원B,합격,없음,0,0.0,정상
Q014091,P014091,2026-11-27 20:47:00,검사원A,합격,없음,0,0.0,정상
Q014092,P014092,2026-07-20 23:10:00,검사원C,합격,없음,0,0.0,정상
Q014093,P014093,2026-08-04 10:22:00,검사원A,합격,없음,0,0.0,정상
Q014094,P014094,2026-08-05 11:00:00,검사원A,합격,없음,0,0.0,정상
Q014095,P014095,2026-02-27 09:14:00,검사원C,합격,없음,0,0.0,정상
Q014096,P014096,2026-06-09 10:03:00,검사원A,합격,없음,0,0.0,정상
Q014097,P014097,2026-03-19 21:52:00,검사원B,합격,없음,0,0.0,정상
Q014098,P014098,2026-10-24 22:57:00,검사원C,합격,없음,0,0.0,정상
Q014099,P014099,2026-02-23 13:36:00,검사원C,합격,없음,0,0.0,정상
Q014100,P014100,2026-05-25 19:54:00,검사원B,합격,없음,0,0.0,정상
Q014101,P014101,2026-03-01 12:37:00,검사원A,합격,없음,0,0.0,정상
Q014102,P014102,2026-09-11 00:03:00,검사원B,합격,없음,0,0.0,정상
Q014103,P014103,2026-06-06 05:13:00,검사원B,합격,없음,0,0.0,정상
Q014104,P014104,2026-04-13 05:55:00,검사원C,합격,없음,0,0.0,정상
Q014105,P014105,2026-12-18 18:41:00,검사원C,합격,없음,0,0.0,정상
Q014106,P014106,2026-08-28 00:28:00,검사원A,불합격,균열,2,0.14,금형 이상
Q014107,P014107,2026-03-24 18:47:00,검사원B,불합격,스크래치,19,2.07,설비 마모
Q014108,P014108,2026-08-21 14:55:00,검사원C,합격,없음,0,0.0,정상
Q014109,P014109,2026-10-20 18:26:00,검사원A,합격,없음,0,0.0,정상
Q014110,P014110,2026-08-03 13:29:00,검사원C,합격,없음,0,0.0,정상
Q014111,P014111,2026-11-13 05:11:00,검사원C,불합격,스크래치,7,0.76,설비 마모
Q014112,P014112,2026-08-27 00:02:00,검사원A,합격,없음,0,0.0,정상
Q014113,P014113,2026-03-28 04:21:00,검사원B,합격,없음,0,0.0,정상
Q014114,P014114,2026-11-10 22:46:00,검사원C,합격,없음,0,0.0,정상
Q014115,P014115,2026-01-09 00:29:00,검사원B,합격,없음,0,0.0,정상
Q014116,P014116,2026-03-05 12:45:00,검사원B,합격,없음,0,0.0,정상
Q014117,P014117,2026-09-25 16:11:00,검사원B,합격,없음,0,0.0,정상
Q014118,P014118,2026-12-05 19:44:00,검사원C,합격,없음,0,0.0,정상
Q014119,P014119,2026-04-10 12:45:00,검사원C,합격,없음,0,0.0,정상
Q014120,P014120,2026-04-24 11:19:00,검사원C,합격,없음,0,0.0,정상
Q014121,P014121,2026-06-20 14:37:00,검사원A,합격,없음,0,0.0,정상
Q014122,P014122,2026-12-19 10:43:00,검사원C,합격,없음,0,0.0,정상
Q014123,P014123,2026-06-13 19:28:00,검사원C,합격,없음,0,0.0,정상
Q014124,P014124,2026-11-14 03:01:00,검사원B,합격,없음,0,0.0,정상
Q014125,P014125,2026-12-06 06:15:00,검사원C,합격,없음,0,0.0,정상
Q014126,P014126,2026-05-20 13:08:00,검사원A,합격,없음,0,0.0,정상
Q014127,P014127,2026-12-29 15:30:00,검사원C,합격,없음,0,0.0,정상
Q014128,P014128,2026-03-29 10:05:00,검사원C,합격,없음,0,0.0,정상
Q014129,P014129,2026-01-31 09:23:00,검사원C,합격,없음,0,0.0,정상
Q014130,P014130,2026-12-20 23:09:00,검사원B,합격,없음,0,0.0,정상
Q014131,P014131,2026-08-13 07:48:00,검사원C,합격,없음,0,0.0,정상
Q014132,P014132,2026-09-25 13:34:00,검사원B,합격,없음,0,0.0,정상
Q014133,P014133,2026-01-28 01:14:00,검사원A,합격,없음,0,0.0,정상
Q014134,P014134,2026-01-22 15:04:00,검사원A,합격,없음,0,0.0,정상
Q014135,P014135,2026-12-04 10:07:00,검사원B,합격,없음,0,0.0,정상
Q014136,P014136,2026-07-12 23:21:00,검사원C,합격,없음,0,0.0,정상
Q014137,P014137,2026-05-22 10:10:00,검사원B,합격,없음,0,0.0,정상
Q014138,P014138,2026-12-24 19:49:00,검사원A,합격,없음,0,0.0,정상
